"ccode","decade","pop","pop2","gdp","gdp2","lab","cra","edu","att","lif","hgt","pol","id","hom","bio","c2p","s2p","s2t","c2t","ine","region","ctr"
16,2010,69,69,NA,NA,33.3450031485457,125.088304580979,NA,NA,NA,NA,NA,NA,NA,0.424,0,NA,NA,NA,NA,"South and South-East Asia","American Samoa"
20,1820,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918,0,0,NA,1.42395735350914,NA,"W. Europe","Andorra"
20,1830,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917,0,0,NA,1.85274391780994,NA,"W. Europe","Andorra"
20,1840,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916,0,0,NA,2.41064805524015,NA,"W. Europe","Andorra"
20,1850,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914,0,0,0,3.13655005981741,NA,"W. Europe","Andorra"
20,1860,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913,0,0,0,4.08103798327398,NA,"W. Europe","Andorra"
20,1870,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912,0,0,0,5.30993311227257,NA,"W. Europe","Andorra"
20,1880,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911,0,0,0,6.90887704852703,NA,"W. Europe","Andorra"
20,1890,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0,0,0,8.98930006506895,NA,"W. Europe","Andorra"
20,1900,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909,0,0,0,11.6961866729235,NA,"W. Europe","Andorra"
20,1910,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908,0,0,0,15.2181795799051,NA,"W. Europe","Andorra"
20,1920,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907,0,0,0,19.8007261856018,NA,"W. Europe","Andorra"
20,1930,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907,0,0,0,25.7631837907133,NA,"W. Europe","Andorra"
20,1940,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908,0,0,0,33.5210755813953,NA,"W. Europe","Andorra"
20,1950,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0,0,0,43.6150484063487,NA,"W. Europe","Andorra"
20,1960,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0,0,0,56.7485504117872,NA,"W. Europe","Andorra"
20,1970,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819,0,0,0,73.8368542856045,NA,"W. Europe","Andorra"
20,1980,37,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803,0,0,0,96.0708425366436,NA,"W. Europe","Andorra"
20,1990,53,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.786,0,0,0,125,NA,"W. Europe","Andorra"
20,2000,77.1,77.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.823,2.16,0,0,147.777777777778,NA,"W. Europe","Andorra"
20,2010,87,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789,2.09,NA,NA,Inf,NA,"W. Europe","Andorra"
24,1820,2363,2363,400,400,NA,NA,0.01,0.2,18.9,169.862617958427,NA,NA,0.13636824119773,0.962,0,0,0,0.00180451287353038,48.93,"Sub-Saharan Africa","Angola"
24,1830,2387,2387,400,400,NA,NA,0.01,0.2,18.9,169.685051562735,NA,NA,0.183125006616489,0.96,0,0,0,0.00421823466503094,45.401490528555,"Sub-Saharan Africa","Angola"
